url,status,depth,local_html
"https://www.pacegallery.com/exhibitions/artist/jr/?artist=isamu-noguchi",200,1,"/Users/amol/Downloads/art_party_artists_v2/html/www.pacegallery.com/exhibitions_artist_jr__q_artist_isamu-noguchi.html"
"https://www.pacegallery.com/exhibitions/artist/jr/?artist=james-siena",200,1,"/Users/amol/Downloads/art_party_artists_v2/html/www.pacegallery.com/exhibitions_artist_jr__q_artist_james-siena.html"
"https://www.pacegallery.com/exhibitions/artist/jr/?artist=jean-dubuffet",200,1,"/Users/amol/Downloads/art_party_artists_v2/html/www.pacegallery.com/exhibitions_artist_jr__q_artist_jean-dubuffet.html"
"https://www.pacegallery.com/exhibitions/artist/jr/?artist=jean-michel-basquiat",200,1,"/Users/amol/Downloads/art_party_artists_v2/html/www.pacegallery.com/exhibitions_artist_jr__q_artist_jean-michel-basquiat.html"
"https://www.pacegallery.com/exhibitions/artist/jr/?artist=jeff-koons",200,1,"/Users/amol/Downloads/art_party_artists_v2/html/www.pacegallery.com/exhibitions_artist_jr__q_artist_jeff-koons.html"
"https://www.pacegallery.com/exhibitions/artist/jr/?artist=jiro-takamatsu",200,1,"/Users/amol/Downloads/art_party_artists_v2/html/www.pacegallery.com/exhibitions_artist_jr__q_artist_jiro-takamatsu.html"
"https://www.pacegallery.com/exhibitions/artist/jr/?artist=jo-baer",200,1,"/Users/amol/Downloads/art_party_artists_v2/html/www.pacegallery.com/exhibitions_artist_jr__q_artist_jo-baer.html"
"https://www.pacegallery.com/exhibitions/artist/jr/?artist=joann-verburg",200,1,"/Users/amol/Downloads/art_party_artists_v2/html/www.pacegallery.com/exhibitions_artist_jr__q_artist_joann-verburg.html"
"https://www.pacegallery.com/exhibitions/artist/jr/?artist=joel-shapiro",200,1,"/Users/amol/Downloads/art_party_artists_v2/html/www.pacegallery.com/exhibitions_artist_jr__q_artist_joel-shapiro.html"
"https://www.pacegallery.com/exhibitions/artist/jr/?artist=john-gerrard",200,1,"/Users/amol/Downloads/art_party_artists_v2/html/www.pacegallery.com/exhibitions_artist_jr__q_artist_john-gerrard.html"
"https://www.pacegallery.com/exhibitions/artist/jr/?artist=john-hoyland",200,1,"/Users/amol/Downloads/art_party_artists_v2/html/www.pacegallery.com/exhibitions_artist_jr__q_artist_john-hoyland.html"
"https://www.pacegallery.com/exhibitions/artist/jr/?artist=john-wesley",200,1,"/Users/amol/Downloads/art_party_artists_v2/html/www.pacegallery.com/exhibitions_artist_jr__q_artist_john-wesley.html"
"https://www.pacegallery.com/exhibitions/artist/jr/?artist=josef-koudelka",200,1,"/Users/amol/Downloads/art_party_artists_v2/html/www.pacegallery.com/exhibitions_artist_jr__q_artist_josef-koudelka.html"
"https://www.pacegallery.com/exhibitions/artist/jr/?artist=jr",200,1,"/Users/amol/Downloads/art_party_artists_v2/html/www.pacegallery.com/exhibitions_artist_jr__q_artist_jr.html"
"https://www.pacegallery.com/exhibitions/artist/jr/?artist=jules-de-balincourt",200,1,"/Users/amol/Downloads/art_party_artists_v2/html/www.pacegallery.com/exhibitions_artist_jr__q_artist_jules-de-balincourt.html"
"https://www.pacegallery.com/exhibitions/artist/jr/?artist=julian-schnabel",200,1,"/Users/amol/Downloads/art_party_artists_v2/html/www.pacegallery.com/exhibitions_artist_jr__q_artist_julian-schnabel.html"
"https://www.pacegallery.com/exhibitions/artist/jr/?artist=keith-coventry",200,1,"/Users/amol/Downloads/art_party_artists_v2/html/www.pacegallery.com/exhibitions_artist_jr__q_artist_keith-coventry.html"
"https://www.pacegallery.com/exhibitions/artist/jr/?artist=keith-sonnier",200,1,"/Users/amol/Downloads/art_party_artists_v2/html/www.pacegallery.com/exhibitions_artist_jr__q_artist_keith-sonnier.html"
"https://www.pacegallery.com/exhibitions/artist/jr/?artist=kenjiro-okazaki",200,1,"/Users/amol/Downloads/art_party_artists_v2/html/www.pacegallery.com/exhibitions_artist_jr__q_artist_kenjiro-okazaki.html"
"https://www.pacegallery.com/exhibitions/artist/jr/?artist=kenneth-noland",200,1,"/Users/amol/Downloads/art_party_artists_v2/html/www.pacegallery.com/exhibitions_artist_jr__q_artist_kenneth-noland.html"
